id,run_id,machine_id,timestamp,elapsed_seconds,phase,stress_cpu_target_pct,stress_memory_target_mb,cpu_pct,cpu_per_core_json,cpu_frequency_mhz,ram_pct,ram_used_mb,ram_available_mb,swap_pct,swap_used_mb,disk_usage_pct,disk_free_gb,disk_read_mb_s,disk_write_mb_s,disk_latency_ms,net_sent_mb_s,net_recv_mb_s,network_latency_ms,process_count,thread_count,context_switches_per_s,temperature_c,gpu_usage_pct,gpu_per_device_json,battery_pct,battery_plugged,sensor_errors_json,missed_deadline,legacy_id
490,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:46:40.415Z,978.06,baseline,,,9.3,"[13.6, 9.6, 5.5, 3.0, 4.5, 3.5, 3.5, 22.1, 22.0, 5.5]",3504.0,78.0,5441.8,3780.8,0.1,0.7,3.1,386.24,0.1331,0.5059,0.303,0.0,0.0,39.334,377,1688,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
491,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:46:42.449Z,980.093,baseline,,,7.5,"[13.0, 10.0, 7.0, 5.5, 0.5, 0.0, 0.0, 26.5, 12.6, 0.5]",3504.0,78.0,5443.1,3779.3,0.1,0.7,3.1,386.24,1.9907,1.4418,0.198,0.0,0.0005,72.278,377,1689,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
492,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:46:44.409Z,982.053,baseline,,,8.8,"[16.7, 12.1, 10.6, 7.1, 0.0, 0.5, 0.0, 21.5, 19.1, 0.5]",3504.0,78.0,5450.3,3771.7,0.1,0.7,3.1,386.24,0.5513,0.0246,0.219,0.0026,0.0,34.352,377,1698,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
493,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:46:46.431Z,984.075,baseline,,,9.3,"[16.0, 12.6, 13.1, 9.5, 1.0, 0.0, 0.0, 28.0, 12.4, 0.5]",3504.0,77.9,5425.2,3788.6,0.1,0.7,3.1,386.24,0.2517,0.4011,0.099,0.0,0.0005,54.624,377,1704,1208.1,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
494,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:46:48.435Z,986.079,baseline,,,8.2,"[15.2, 13.1, 6.6, 4.5, 1.5, 0.0, 0.0, 30.2, 10.0, 1.5]",3504.0,78.0,5452.4,3773.8,0.1,0.7,3.1,386.24,1.2534,0.0246,0.171,0.0051,0.2862,58.567,377,1705,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
495,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:46:50.402Z,988.047,baseline,,,10.3,"[12.1, 10.6, 7.5, 6.5, 6.0, 4.5, 3.0, 31.0, 17.0, 5.0]",3504.0,77.1,5485.1,3938.8,0.1,0.7,3.1,386.24,0.0573,0.2273,0.077,0.0046,0.001,26.451,376,1677,3400.5,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
496,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:46:52.439Z,990.083,baseline,,,7.6,"[12.1, 10.0, 7.0, 7.0, 0.5, 0.0, 0.0, 28.6, 10.5, 0.5]",3504.0,77.1,5489.0,3937.4,0.1,0.7,3.1,386.24,1.9087,1.4438,0.207,0.0005,0.0,63.526,376,1674,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
497,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:46:54.426Z,992.07,baseline,,,10.1,"[18.6, 16.1, 13.5, 9.0, 0.0, 0.0, 0.0, 15.0, 27.5, 1.5]",3504.0,77.1,5496.9,3933.3,0.1,0.7,3.1,386.24,4.5854,1.8882,0.119,0.0,0.0005,48.875,381,1703,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
498,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:46:56.431Z,994.075,baseline,,,10.5,"[22.1, 15.2, 14.6, 12.4, 0.5, 0.0, 0.0, 12.0, 28.1, 0.0]",3504.0,77.2,5508.9,3921.1,0.1,0.7,3.1,386.24,0.2765,0.0246,0.333,0.0,0.0,58.179,383,1718,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
499,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:46:58.694Z,996.338,baseline,,,15.2,"[18.7, 17.6, 13.6, 10.1, 12.9, 6.0, 4.5, 28.1, 31.7, 9.5]",3504.0,77.9,5702.7,3796.9,0.1,0.7,3.1,386.24,0.0348,2.003,0.333,0.0118,0.0041,322.565,383,1724,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
500,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:00.419Z,998.063,baseline,,,15.6,"[15.4, 18.1, 11.1, 5.5, 29.1, 6.5, 1.5, 29.0, 23.4, 16.9]",3504.0,76.4,5738.1,4057.1,0.1,0.7,3.1,386.24,0.4301,0.0819,0.228,0.0005,0.0,42.05,383,1723,949.0,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
501,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:02.826Z,1000.47,baseline,,,9.9,"[21.7, 14.5, 14.9, 7.5, 23.0, 16.5, 0.5, 0.5, 0.0, 0.0]",3504.0,76.2,5725.3,4081.9,0.1,0.7,3.1,386.24,2.2426,1.4561,0.153,0.0005,0.0005,450.072,383,1717,189.0,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
502,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:04.508Z,1002.152,baseline,,,7.3,"[10.5, 10.1, 6.1, 3.0, 21.6, 18.0, 2.5, 1.5, 0.0, 0.0]",3504.0,76.2,5724.9,4088.0,0.1,0.7,3.1,386.24,0.0471,0.0389,0.4,0.0026,0.0031,132.686,383,1703,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
503,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:06.477Z,1004.121,baseline,,,8.4,"[16.7, 10.6, 8.5, 8.0, 13.5, 26.1, 0.0, 0.5, 0.0, 0.0]",3504.0,76.2,5729.5,4084.8,0.1,0.7,3.1,386.24,0.5436,1.2513,0.079,0.0,0.0,104.585,383,1703,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
504,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:08.435Z,1006.079,baseline,,,8.1,"[15.1, 11.1, 8.0, 7.5, 14.1, 25.0, 0.0, 0.5, 0.0, 0.0]",3504.0,76.3,5732.9,4079.7,0.1,0.7,3.1,386.24,0.1063,0.0204,0.364,0.0,0.0005,59.087,383,1705,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
505,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:10.444Z,1008.088,baseline,,,8.8,"[17.5, 12.1, 10.1, 6.0, 26.9, 14.1, 1.0, 0.5, 0.0, 0.0]",3504.0,76.2,5734.0,4080.6,0.1,0.7,3.1,386.24,0.426,0.0553,0.204,0.002,0.0026,67.414,383,1704,93.0,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
506,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:12.425Z,1010.068,baseline,,,7.3,"[12.1, 9.5, 7.0, 3.5, 26.3, 13.9, 0.0, 0.5, 0.0, 0.0]",3504.0,76.2,5734.5,4081.0,0.1,0.7,3.1,386.25,0.0924,1.4658,0.222,0.0,0.0,53.54,383,1705,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
507,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:14.420Z,1012.064,baseline,,,6.7,"[10.1, 8.0, 5.0, 2.5, 16.9, 24.1, 0.5, 0.0, 0.0, 0.0]",3504.0,76.2,5735.6,4080.9,0.1,0.7,3.1,386.25,0.0245,0.0204,0.375,0.0005,0.0005,44.888,383,1705,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
508,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:16.407Z,1014.051,baseline,,,7.1,"[11.1, 8.5, 6.5, 3.5, 23.0, 16.0, 1.0, 0.5, 0.5, 0.0]",3504.0,76.3,5738.4,4077.2,0.1,0.7,3.1,386.25,0.043,0.0184,0.5,0.0,0.0,31.045,383,1693,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
509,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:18.430Z,1016.074,baseline,,,12.9,"[17.1, 16.1, 13.0, 8.0, 25.1, 23.1, 7.0, 7.0, 6.5, 6.0]",3504.0,76.4,5711.9,4049.3,0.1,0.7,3.1,386.25,0.5571,0.3359,0.099,0.0005,0.0005,54.269,383,1696,961.0,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
510,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:20.538Z,1018.182,baseline,,,8.7,"[15.6, 12.1, 10.1, 5.0, 25.5, 14.9, 2.5, 1.0, 0.0, 0.0]",3504.0,76.4,5721.8,4060.6,0.1,0.7,3.1,386.25,0.3154,0.2888,0.203,0.0067,0.0015,163.672,383,1709,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
511,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:22.419Z,1020.062,baseline,,,10.1,"[17.1, 18.5, 14.6, 9.5, 25.5, 14.6, 0.5, 0.5, 0.0, 0.0]",3504.0,76.3,5712.2,4075.0,0.1,0.7,3.1,386.25,2.1557,1.4344,0.242,0.002,0.0031,42.394,383,1718,1194.2,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
512,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:25.373Z,1023.016,baseline,,,7.1,"[11.6, 8.1, 6.5, 3.5, 15.1, 24.1, 2.0, 0.0, 0.0, 0.0]",3504.0,76.2,5716.1,4082.7,0.1,0.7,3.1,386.25,0.262,0.0287,0.206,0.0041,0.0,,383,1719,107.4,,,[],95.0,0,"{""network_latency"": ""TimeoutError: timed out"", ""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
513,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:26.457Z,1024.1,baseline,,,8.0,"[9.1, 8.5, 7.5, 2.5, 17.9, 25.9, 2.5, 3.5, 1.5, 1.0]",3504.0,76.2,5757.9,4095.5,0.1,0.7,3.1,386.25,0.1476,0.0164,0.263,0.0005,0.0005,81.692,383,1716,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
514,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:28.447Z,1026.091,baseline,,,9.7,"[13.5, 12.0, 10.6, 8.5, 20.6, 23.6, 2.0, 5.5, 0.5, 0.0]",3504.0,77.5,5796.0,3869.4,0.1,0.7,3.1,386.25,0.0164,0.1003,0.3,0.0,0.0005,71.076,383,1713,483.5,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
515,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:31.379Z,1029.022,baseline,,,8.6,"[14.6, 13.1, 7.5, 5.0, 16.5, 26.0, 2.0, 1.0, 0.0, 0.5]",3504.0,76.8,5688.8,3984.8,0.1,0.7,3.1,386.25,0.4076,0.1864,0.136,0.0005,0.0,,383,1715,,,,[],95.0,0,"{""network_latency"": ""TimeoutError: timed out"", ""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
516,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:32.951Z,1030.595,baseline,,,8.0,"[12.6, 14.1, 8.0, 6.0, 20.9, 17.0, 0.0, 1.0, 0.0, 0.0]",3504.0,76.6,5654.9,4020.6,0.1,0.7,3.1,386.25,1.4746,1.4356,0.4,0.0,0.0,573.907,383,1716,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
517,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:35.377Z,1033.021,baseline,,,8.5,"[16.6, 12.1, 9.5, 7.0, 22.7, 16.0, 1.5, 0.0, 0.0, 0.0]",3504.0,76.6,5653.4,4024.1,0.1,0.7,3.1,386.25,0.2212,0.0287,0.36,0.0005,0.0005,,384,1738,,,,[],95.0,0,"{""network_latency"": ""TimeoutError: timed out"", ""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
518,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:36.457Z,1034.1,baseline,,,10.6,"[16.2, 14.0, 11.0, 16.5, 5.0, 2.5, 0.0, 17.7, 21.0, 2.0]",3504.0,76.7,5643.0,4009.7,0.1,0.7,3.1,386.25,3.9063,1.0611,0.179,0.002,0.0061,84.351,384,1738,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
519,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:38.407Z,1036.051,baseline,,,10.8,"[15.5, 12.6, 8.5, 6.0, 5.0, 5.0, 3.5, 27.2, 19.5, 5.0]",3504.0,76.7,5613.6,3998.4,0.1,0.7,3.1,386.25,0.4198,0.0491,0.2,0.0005,0.0005,31.222,378,1717,609.9,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
520,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:40.432Z,1038.075,baseline,,,7.4,"[11.6, 11.1, 6.5, 3.0, 1.0, 0.0, 0.0, 31.3, 9.5, 0.5]",3504.0,76.7,5627.6,3997.7,0.1,0.7,3.1,386.25,0.0266,0.0307,0.4,0.0031,0.0015,56.177,378,1713,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
521,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:43.374Z,1041.018,baseline,,,12.5,"[19.3, 17.6, 12.7, 10.1, 7.0, 2.5, 0.5, 21.5, 20.0, 14.0]",3504.0,78.0,5609.8,3783.3,0.1,0.7,3.1,386.25,14.4232,1.4795,0.811,0.0005,0.0005,,379,1709,454.9,,,[],95.0,0,"{""network_latency"": ""TimeoutError: timed out"", ""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
522,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:45.378Z,1043.022,baseline,,,10.2,"[16.0, 14.6, 11.0, 6.5, 6.5, 0.5, 0.5, 21.1, 21.6, 3.5]",3504.0,77.9,5611.8,3791.1,0.1,0.7,3.1,386.25,0.1083,0.0715,0.381,0.0005,0.0,,379,1712,198.6,,,[],95.0,0,"{""network_latency"": ""TimeoutError: timed out"", ""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
523,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:46.412Z,1044.056,baseline,,,13.3,"[24.2, 20.2, 17.0, 11.6, 6.0, 0.5, 0.0, 20.1, 27.5, 6.0]",3504.0,77.9,5624.1,3793.3,0.1,0.7,3.1,386.25,0.1823,0.0246,0.414,0.0005,0.0005,35.908,379,1711,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
524,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:48.426Z,1046.069,baseline,,,10.3,"[15.1, 14.0, 11.1, 6.0, 3.0, 3.0, 3.0, 30.0, 15.1, 3.0]",3504.0,77.8,5574.8,3816.5,0.1,0.7,3.1,386.25,0.1843,0.0512,0.29,0.0015,0.002,53.371,379,1706,1144.5,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
525,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:50.411Z,1048.055,baseline,,,8.1,"[11.6, 10.6, 7.5, 5.0, 2.5, 1.0, 0.5, 30.0, 9.5, 2.5]",3504.0,77.4,5525.4,3889.2,0.1,0.7,3.1,386.25,0.123,0.0492,0.178,0.0144,0.0359,36.378,379,1708,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
526,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:52.401Z,1050.045,baseline,,,7.6,"[14.0, 10.6, 6.5, 5.0, 0.0, 0.0, 0.0, 30.7, 8.5, 0.5]",3504.0,77.2,5499.7,3914.9,0.1,0.7,3.1,386.25,1.7267,1.5671,0.308,0.0,0.0,23.846,379,1700,1310.6,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
527,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:54.432Z,1052.076,baseline,,,8.7,"[11.6, 10.1, 8.1, 5.5, 5.0, 1.0, 0.5, 25.0, 16.6, 3.5]",3504.0,77.9,5612.0,3797.1,0.1,0.7,3.1,386.25,0.1044,0.0328,0.412,0.0005,0.0005,55.653,379,1701,318.0,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
528,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:56.401Z,1054.045,baseline,,,9.2,"[14.1, 11.6, 9.0, 6.5, 5.0, 1.5, 0.5, 18.5, 22.6, 3.0]",3504.0,78.1,5648.4,3765.4,0.1,0.7,3.1,386.25,0.0348,0.0246,0.375,0.0,0.0,25.391,379,1696,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
529,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:47:58.418Z,1056.061,baseline,,,14.1,"[25.8, 22.2, 17.6, 16.0, 7.5, 0.5, 1.0, 12.6, 34.5, 3.5]",3504.0,78.4,5652.1,3706.1,0.1,0.7,3.1,386.25,0.4186,0.0431,0.232,0.001,0.001,45.806,379,1712,293.5,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
530,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:48:00.406Z,1058.05,baseline,,,9.1,"[14.5, 13.6, 11.5, 9.5, 2.0, 16.0, 0.5, 3.5, 19.0, 1.0]",3504.0,77.7,5535.2,3827.2,0.1,0.7,3.1,386.25,0.0654,0.3025,0.112,0.0,0.0,30.423,379,1716,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
531,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:48:02.446Z,1060.09,baseline,,,10.2,"[19.2, 16.1, 13.1, 11.1, 4.0, 35.5, 1.0, 2.0, 0.5, 0.0]",3504.0,77.5,5490.8,3872.5,0.1,0.7,3.1,386.25,2.1627,1.4766,0.192,0.0,0.0005,69.842,379,1712,310.5,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
532,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:48:04.413Z,1062.057,baseline,,,10.3,"[16.5, 16.0, 10.1, 6.5, 12.6, 27.6, 4.0, 7.5, 1.5, 0.5]",3504.0,78.1,5590.7,3756.8,0.1,0.7,3.1,386.25,2.8652,0.0635,0.161,0.002,0.0015,36.194,378,1700,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
533,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:48:06.406Z,1064.05,baseline,,,9.6,"[16.1, 11.1, 13.1, 13.5, 3.5, 36.3, 1.0, 1.5, 0.0, 0.0]",3504.0,77.4,5491.4,3878.6,0.1,0.7,3.1,386.25,0.0635,1.0138,0.075,0.0005,0.0015,29.672,378,1697,634.5,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
534,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:48:08.422Z,1066.066,baseline,,,19.2,"[19.3, 21.6, 14.9, 9.5, 33.0, 43.7, 13.6, 23.4, 9.0, 4.5]",3504.0,76.9,5589.9,3962.7,0.1,0.7,3.1,386.25,0.3031,0.0287,0.2,0.0,0.0,45.112,378,1699,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
535,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:48:10.437Z,1068.081,baseline,,,10.7,"[19.5, 18.7, 15.1, 10.6, 3.5, 36.0, 2.0, 1.5, 0.0, 0.0]",3504.0,76.9,5595.0,3964.7,0.1,0.7,3.1,386.25,0.2703,0.1618,0.239,0.002,0.0031,60.33,378,1703,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
536,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:48:12.418Z,1070.062,baseline,,,9.3,"[18.7, 15.0, 11.6, 7.5, 18.1, 20.1, 0.5, 1.5, 0.0, 0.0]",3504.0,76.8,5573.4,3992.3,0.1,0.7,3.1,386.25,1.6486,1.7347,0.187,0.0,0.0,41.859,378,1710,1074.0,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
537,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:48:14.427Z,1072.071,baseline,,,7.6,"[13.5, 10.6, 7.0, 3.5, 15.6, 25.5, 0.5, 0.0, 0.0, 0.0]",3504.0,76.8,5578.4,3990.3,0.1,0.7,3.1,386.25,0.7045,0.0164,0.173,0.0005,0.0005,50.682,378,1707,216.0,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
538,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:48:16.416Z,1074.059,baseline,,,7.1,"[10.6, 10.1, 6.0, 3.0, 18.0, 21.0, 0.5, 1.0, 0.5, 0.0]",3504.0,76.4,5517.0,4059.3,0.1,0.7,3.1,386.25,0.5243,0.0225,0.2,0.0,0.0,38.766,377,1684,2350.5,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
539,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:48:18.429Z,1076.072,baseline,,,12.0,"[22.2, 21.6, 18.5, 17.6, 21.5, 18.0, 0.0, 1.0, 0.0, 0.0]",3504.0,76.7,5594.7,4000.4,0.1,0.7,3.1,386.25,1.069,0.6308,0.158,0.0005,0.0,51.122,388,1732,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
540,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:48:20.457Z,1078.101,baseline,,,7.6,"[13.1, 10.1, 6.5, 4.5, 13.6, 27.6, 1.0, 0.0, 0.0, 0.0]",3504.0,76.8,5608.4,3990.2,0.1,0.7,3.1,386.25,0.5785,0.08,0.172,0.0097,0.0077,84.312,388,1738,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
541,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:48:22.416Z,1080.059,baseline,,,17.3,"[40.5, 34.7, 29.1, 28.5, 26.0, 13.9, 0.5, 0.5, 0.0, 0.0]",3504.0,76.7,5616.0,4003.7,0.1,0.7,3.1,386.25,2.9442,1.7563,0.205,0.0041,0.0414,41.294,391,1760,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
542,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:48:24.439Z,1082.083,baseline,,,18.5,"[43.2, 33.8, 40.2, 24.7, 20.5, 20.1, 1.5, 1.0, 0.0, 0.0]",3504.0,76.5,5590.7,4034.9,0.1,0.7,3.1,386.25,4.4934,0.2172,0.169,0.0005,0.0,65.767,390,1740,1734.8,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
543,1d7f1d6b-e3dd-4d98-8e9c-208d90f9ab66,7fd03b1611fadce3c768a2e3,2026-07-31T16:48:26.435Z,1084.079,baseline,,,8.6,"[14.1, 14.6, 8.0, 8.0, 20.1, 18.6, 0.0, 3.0, 0.0, 0.0]",3504.0,76.9,5663.4,3962.7,0.1,0.7,3.1,386.25,0.0839,0.0164,0.417,0.0,0.0005,59.542,391,1741,,,,[],95.0,0,"{""temperature"": ""macmon_not_installed (install with: brew install macmon)""}",0,
