machine_id,run_id,timestamp,cpu_pct,cpu_frequency_mhz,ram_pct,ram_used_mb,ram_available_mb,swap_pct,swap_used_mb,disk_usage_pct,disk_free_gb,disk_read_mb_s,disk_write_mb_s,disk_latency_ms,net_sent_mb_s,net_recv_mb_s,network_latency_ms,process_count,thread_count,context_switches_per_s,battery_pct,battery_plugged
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:02.906000Z,11.0,2803.0,50.6,8609.5,8402.4,7.1,75.7,15.3,402.87,0.0164,0.0696,0.0,0.0001,0.0009,59.606,243,2950,2119.9,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:04.923000Z,12.9,2803.0,50.6,8607.6,8404.2,7.1,75.7,15.3,402.87,0.041,0.1659,0.0,0.0001,0.0004,74.727,242,2947,2671.1,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:06.911000Z,12.0,2803.0,50.6,8606.8,8405.0,7.1,75.7,15.3,402.87,0.0,0.0246,0.0,0.0001,0.0056,60.353,242,2947,2240.7,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:08.904000Z,11.7,2803.0,50.6,8606.7,8405.1,7.1,75.7,15.3,402.87,0.0328,0.0942,0.0,0.0001,0.001,59.145,242,2943,2343.1,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:11.294000Z,15.9,2803.0,50.6,8606.8,8405.1,7.1,75.7,15.3,402.87,0.0,0.0246,0.0,0.0001,0.0001,71.575,242,2944,2255.0,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:12.946000Z,12.5,2803.0,50.6,8608.2,8403.7,7.1,75.7,15.3,402.87,0.0,0.0655,0.0,0.0001,0.001,89.805,242,2946,5605.5,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:14.944000Z,10.0,2803.0,50.6,8608.1,8403.7,7.1,75.7,15.3,402.87,0.0,0.0143,0.0,0.0001,0.0009,101.513,242,2946,2232.3,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:16.879000Z,10.6,2803.0,50.6,8607.0,8404.9,7.1,75.7,15.3,402.87,0.0,0.0123,0.0,0.0001,0.004,43.221,242,2941,2466.2,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:18.882000Z,11.6,2803.0,50.6,8606.7,8405.1,7.1,75.7,15.3,402.87,0.0,0.0676,0.0,0.0001,0.0018,38.38,242,2941,2256.6,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:20.875000Z,13.4,2803.0,50.6,8607.2,8404.6,7.1,75.7,15.3,402.87,0.0,0.0594,0.0,0.0001,0.001,27.501,242,2947,2337.1,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:23.273000Z,15.3,2803.0,50.6,8607.4,8404.4,7.1,75.7,15.3,402.87,0.0,0.0348,0.0,0.0001,0.0001,40.812,242,2949,2217.4,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:24.879000Z,16.7,2803.0,50.6,8610.8,8401.0,7.1,75.7,15.3,402.87,0.0,0.0758,0.0,0.0001,0.0009,26.274,242,2946,6042.7,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:26.903000Z,11.2,2803.0,50.6,8610.2,8401.7,7.1,75.7,15.3,402.87,0.0,0.0225,0.0,0.0001,0.0013,53.573,242,2945,1998.0,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:28.943000Z,9.7,2803.0,50.6,8609.7,8402.1,7.1,75.7,15.3,402.87,0.0,0.0143,0.0,0.0001,0.0043,95.567,242,2943,2151.3,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:30.920000Z,9.9,2803.0,50.6,8609.9,8401.9,7.1,75.7,15.3,402.87,0.0328,0.0287,0.0,0.0001,0.001,72.654,242,2937,2322.9,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:33.238000Z,17.4,2803.0,50.6,8609.5,8402.4,7.1,75.7,15.3,402.87,0.0164,0.1085,0.0,0.0001,0.001,30.795,242,2936,2598.1,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:34.884000Z,15.5,2803.0,50.6,8606.2,8405.7,7.1,75.7,15.3,402.87,0.0,0.0942,0.0,0.0001,0.0001,41.572,241,2933,6646.3,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:36.881000Z,13.5,2803.0,50.6,8605.8,8406.0,7.1,75.7,15.3,402.87,0.0,0.0819,0.0,0.0001,0.0009,41.66,241,2931,2314.8,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:38.865000Z,11.7,2803.0,50.6,8605.2,8406.6,7.1,75.7,15.3,402.87,0.0,0.0532,0.0,0.0001,0.0051,26.39,241,2928,2059.2,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:40.869000Z,13.4,2803.0,50.6,8605.0,8406.9,7.1,75.7,15.3,402.87,0.0,0.0205,0.0,0.0001,0.0005,29.428,241,2926,2406.7,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:42.901000Z,12.4,2803.0,50.6,8604.9,8406.9,7.1,75.7,15.3,402.87,0.0,0.0184,0.0,0.0001,0.001,60.113,241,2924,2023.6,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:45.314000Z,16.8,2803.0,50.6,8604.8,8407.1,7.1,75.7,15.3,402.87,0.0,0.0287,0.0,0.0001,0.0009,80.616,241,2932,2645.7,78.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:46.909000Z,17.0,2803.0,50.6,8607.1,8404.7,7.1,75.7,15.3,402.87,0.0,0.1003,0.0,0.002,0.0054,55.704,241,2931,6717.1,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:48.889000Z,14.1,2803.0,50.6,8606.9,8404.9,7.1,75.7,15.3,402.87,0.0,0.0901,0.0,0.0002,0.0014,46.626,241,2931,2478.5,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:50.905000Z,11.8,2803.0,50.6,8606.7,8405.2,7.1,75.7,15.3,402.87,0.0,0.0143,0.0,0.0001,0.0052,60.106,241,2926,2136.1,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:52.904000Z,10.5,2803.0,50.6,8605.0,8406.8,7.1,75.7,15.3,402.87,0.0,0.0717,0.0,0.0001,0.0001,60.385,241,2919,2452.6,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:54.880000Z,12.4,2803.0,50.6,8603.8,8408.1,7.1,75.7,15.3,402.87,0.0,0.0881,0.0,0.0001,0.001,48.571,241,2909,2524.3,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:57.276000Z,15.4,2803.0,50.6,8603.4,8408.4,7.1,75.7,15.3,402.87,0.0,0.0143,0.0,0.0001,0.0011,63.083,241,2911,2575.7,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:49:58.915000Z,11.9,2803.0,50.6,8604.9,8407.0,7.1,75.7,15.3,402.87,0.0,0.0287,0.0,0.0001,0.0001,74.72,241,2910,5394.7,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:00.916000Z,13.4,2803.0,50.6,8603.4,8408.4,7.1,75.7,15.3,402.87,0.0,0.0123,0.5,0.0001,0.0051,70.899,240,2898,2573.1,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:02.924000Z,13.7,2803.0,50.6,8601.8,8410.1,7.1,75.7,15.3,402.87,0.0,0.0143,0.0,0.0001,0.0013,82.191,240,2894,2110.7,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:04.896000Z,13.3,2803.0,50.6,8601.5,8410.4,7.1,75.7,15.3,402.87,0.0819,0.2294,0.0,0.0001,0.0001,50.343,240,2899,2334.1,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:07.262000Z,16.3,2803.0,50.6,8601.2,8410.7,7.1,75.7,15.3,402.87,0.0164,0.0635,0.0,0.0001,0.0013,52.814,240,2895,2116.8,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:08.887000Z,15.4,2803.0,50.6,8602.1,8409.8,7.1,75.7,15.3,402.87,0.0,0.0287,0.0,0.0001,0.001,47.555,240,2889,5713.6,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:10.874000Z,11.5,2803.0,50.6,8601.7,8410.1,7.1,75.7,15.3,402.87,0.0,0.1598,0.0,0.0001,0.0004,37.409,240,2882,2362.2,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:12.884000Z,11.0,2803.0,50.6,8600.8,8411.0,7.1,75.7,15.3,402.87,0.0,0.0123,0.0,0.0001,0.0052,43.43,240,2882,2283.0,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:14.871000Z,10.9,2803.0,50.6,8600.8,8411.0,7.1,75.7,15.3,402.87,0.0,0.0614,0.0,0.0001,0.0009,37.718,240,2881,2196.5,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:16.943000Z,10.7,2803.0,50.6,8600.3,8411.6,7.1,75.7,15.3,402.87,0.0,0.0123,0.0,0.0002,0.0003,92.848,240,2868,2344.5,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:19.246000Z,18.1,2803.0,50.6,8600.3,8411.6,7.1,75.7,15.3,402.87,0.0,0.0205,0.0,0.0002,0.0011,28.925,240,2864,2205.6,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:20.892000Z,14.5,2803.0,50.6,8603.2,8408.7,7.1,75.7,15.3,402.87,0.0,0.0369,0.0,0.0001,0.001,60.312,240,2863,5674.2,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:22.892000Z,10.3,2803.0,50.6,8602.8,8409.1,7.1,75.7,15.3,402.87,0.0,0.0655,0.0,0.0001,0.0043,57.684,240,2859,2223.7,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:24.936000Z,11.8,2803.0,50.6,8602.6,8409.3,7.1,75.7,15.3,402.87,0.0,0.0655,0.0,0.0001,0.0013,99.943,240,2862,2232.9,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:26.993000Z,13.0,2803.0,50.6,8602.5,8409.3,7.1,75.7,15.3,402.87,0.0,0.0655,0.0,0.0001,0.0009,152.323,240,2862,2289.3,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:28.883000Z,13.0,2803.0,50.6,8602.5,8409.3,7.1,75.7,15.3,402.87,0.0,0.0491,0.0,0.0001,0.0001,53.293,240,2863,2299.8,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:31.250000Z,14.9,2803.0,50.6,8602.5,8409.3,7.1,75.7,15.3,402.87,0.0,0.0143,0.0,0.0002,0.001,36.413,240,2855,2167.5,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:32.878000Z,14.9,2803.0,50.6,8604.8,8407.0,7.1,75.7,15.3,402.87,0.0,0.0287,0.0,0.0001,0.0013,41.494,240,2854,5750.8,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:34.936000Z,12.0,2803.0,50.6,8604.6,8407.2,7.1,75.7,15.3,402.87,0.0,0.0492,0.0,0.0001,0.0043,94.337,240,2854,2261.0,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:36.851000Z,11.1,2803.0,50.6,8604.8,8407.0,7.1,75.7,15.3,402.87,0.0,0.0225,0.0,0.0001,0.001,26.691,240,2851,2230.8,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:38.888000Z,10.5,2803.0,50.6,8604.9,8407.0,7.1,75.7,15.3,402.87,0.0328,0.0655,0.0,0.0001,0.001,50.598,240,2843,2277.3,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:40.859000Z,11.0,2803.0,50.6,8604.8,8407.1,7.1,75.7,15.3,402.87,0.0164,0.0553,0.0,0.0001,0.0001,33.683,240,2832,2612.0,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:43.252000Z,14.7,2803.0,50.6,8604.4,8407.4,7.1,75.7,15.3,402.87,0.0,0.0491,0.0,0.0001,0.001,54.644,240,2819,2272.3,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:44.888000Z,12.6,2803.0,50.6,8608.1,8403.8,7.1,75.7,15.3,402.87,0.0,0.0737,0.0,0.0025,0.0444,47.899,240,2818,5911.6,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:46.861000Z,10.0,2803.0,50.6,8607.8,8404.1,7.1,75.7,15.3,402.87,0.0,0.0225,0.0,0.0018,0.0031,36.468,240,2809,2464.0,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:48.856000Z,13.3,2803.0,50.6,8609.4,8402.5,7.1,75.7,15.3,402.87,0.0328,0.1639,0.0,0.0025,0.0172,27.369,240,2810,3437.9,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:50.860000Z,12.5,2803.0,50.6,8609.8,8402.1,7.1,75.7,15.3,402.87,0.0,0.0778,0.0,0.0001,0.001,44.387,240,2810,2316.8,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:53.242000Z,15.1,2803.0,50.6,8610.0,8401.8,7.1,75.7,15.3,402.87,0.0,0.0328,0.0,0.0002,0.0002,43.181,240,2811,2341.7,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:54.849000Z,16.2,2803.0,50.6,8615.5,8396.3,7.1,75.7,15.3,402.87,0.0,0.1229,0.0,0.0001,0.0013,28.748,240,2808,5592.0,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:56.902000Z,23.5,2803.0,51.0,8674.5,8337.3,7.1,75.7,15.3,402.87,0.0,0.0123,0.0,0.0001,0.0052,35.692,240,2810,2815.5,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:50:58.850000Z,16.2,2803.0,50.4,8580.8,8431.0,7.1,75.7,15.3,402.87,0.0,0.1024,0.0,0.0001,0.0001,28.828,240,2809,2500.7,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:00.858000Z,14.2,2803.0,50.4,8579.0,8432.8,7.1,75.7,15.3,402.87,0.0,0.0553,0.0,0.0001,0.0015,27.651,240,2815,2907.3,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:02.884000Z,10.9,2803.0,50.4,8576.9,8435.0,7.1,75.7,15.3,402.87,0.0328,0.0553,0.0,0.0001,0.0011,52.05,240,2818,2180.6,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:05.248000Z,15.9,2803.0,50.4,8576.2,8435.7,7.1,75.7,15.3,402.87,0.0,0.0512,0.0,0.0001,0.0001,61.879,240,2818,2216.7,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:06.883000Z,14.3,2803.0,50.4,8570.0,8441.9,7.1,75.7,15.3,402.87,0.0,0.0614,0.0,0.0001,0.0055,48.994,240,2818,5381.2,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:08.865000Z,12.0,2803.0,50.4,8569.3,8442.5,7.1,75.7,15.3,402.87,0.0,0.0451,0.0,0.0001,0.0013,42.786,240,2815,2053.8,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:10.913000Z,12.6,2803.0,50.4,8569.0,8442.8,7.1,75.7,15.3,402.87,0.0,0.0143,0.0,0.0001,0.0001,40.882,240,2819,2223.1,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:12.879000Z,24.9,2803.0,50.6,8607.0,8404.8,7.1,75.7,15.3,402.87,0.0,0.041,0.0,0.0001,0.0009,47.853,241,2859,7734.3,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:15.231000Z,20.5,2803.0,50.6,8607.2,8404.7,7.1,75.7,15.3,402.87,0.1843,0.1945,0.0,0.0001,0.0009,36.692,241,2852,2638.1,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:16.873000Z,12.2,2803.0,50.6,8607.9,8404.0,7.1,75.7,15.3,402.87,0.0164,0.1393,0.0,0.0001,0.0005,42.758,241,2843,5570.5,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:18.862000Z,10.9,2803.0,50.6,8607.4,8404.5,7.1,75.7,15.3,402.87,0.0,0.0553,0.0,0.0023,0.0072,33.926,241,2844,2382.8,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:20.880000Z,12.2,2803.0,50.6,8600.7,8411.1,7.0,75.2,15.3,402.87,0.0,0.0143,0.0,0.0001,0.0009,51.84,241,2842,2767.7,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:22.902000Z,12.2,2803.0,50.5,8584.7,8427.1,7.0,75.2,15.3,402.87,0.0,0.0533,0.0,0.0001,0.0001,76.961,240,2821,2658.3,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:25.331000Z,17.1,2803.0,50.5,8584.6,8427.3,7.0,75.2,15.3,402.87,0.0,0.0143,0.0,0.0001,0.001,117.251,240,2819,2536.5,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:26.882000Z,13.0,2803.0,50.5,8585.0,8426.9,7.0,75.2,15.3,402.87,0.0,0.1353,0.0,0.0001,0.0009,55.378,240,2815,5734.0,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:28.896000Z,11.5,2803.0,50.5,8584.0,8427.8,7.0,75.2,15.3,402.87,0.0,0.0799,0.0,0.0001,0.0043,68.524,240,2815,2267.2,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:30.872000Z,13.4,2803.0,50.5,8583.7,8428.2,7.0,75.2,15.3,402.87,0.0,0.1352,0.0,0.0001,0.0014,51.16,240,2821,2798.9,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:32.877000Z,12.5,2803.0,50.5,8583.6,8428.2,7.0,75.2,15.3,402.87,0.0,0.0225,0.0,0.0001,0.001,52.047,240,2819,2367.4,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:34.872000Z,13.5,2803.0,50.5,8583.4,8428.4,7.0,75.2,15.3,402.87,0.0,0.0123,0.333,0.0001,0.0001,44.454,240,2832,3505.5,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:37.247000Z,17.9,2803.0,50.5,8583.5,8428.4,7.0,75.2,15.3,402.87,0.0,0.0656,0.0,0.0001,0.001,53.472,240,2831,2247.1,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:38.939000Z,13.0,2803.0,50.5,8586.8,8425.1,7.0,75.2,15.3,402.87,0.0,0.0287,0.0,0.0002,0.0014,43.018,240,2832,5347.1,79.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:40.874000Z,21.5,2803.0,50.5,8594.4,8417.4,7.0,75.2,15.3,402.87,0.0,0.0798,0.0,0.0001,0.0043,44.009,241,2851,7241.2,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:42.916000Z,11.0,2803.0,50.5,8594.2,8417.6,7.0,75.2,15.3,402.87,0.0,0.0123,0.0,0.0001,0.0009,78.12,241,2844,2191.0,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:44.883000Z,18.1,2803.0,50.5,8594.9,8416.9,7.0,75.2,15.3,402.87,0.0,0.0307,0.0,0.0001,0.0009,46.928,241,2844,2234.1,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:47.339000Z,16.4,2803.0,50.5,8595.9,8416.0,7.0,75.2,15.3,402.87,0.0328,0.0655,0.0,0.0019,0.0041,112.19,241,2844,2620.9,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:48.854000Z,15.7,2803.0,50.5,8591.8,8420.1,7.0,75.2,15.3,402.87,0.0164,0.1454,0.0,0.0002,0.0011,26.641,240,2825,6362.4,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:50.868000Z,12.0,2803.0,50.5,8590.4,8421.5,7.0,75.2,15.3,402.87,0.0,0.0614,0.0,0.0001,0.0051,52.301,240,2821,2348.4,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:52.867000Z,13.8,2803.0,50.5,8589.3,8422.6,7.0,75.2,15.3,402.87,0.0,0.0778,0.0,0.0001,0.0005,41.696,240,2822,2478.5,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:54.995000Z,12.6,2803.0,50.5,8589.0,8422.8,7.0,75.2,15.3,402.87,0.0,0.0143,0.0,0.0001,0.0009,163.274,240,2816,2503.3,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:56.928000Z,12.9,2803.0,50.5,8588.7,8423.1,7.0,75.2,15.3,402.87,0.0328,0.0492,0.0,0.0001,0.001,91.935,240,2817,2388.0,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:51:59.234000Z,15.1,2803.0,50.5,8588.6,8423.3,7.0,75.2,15.3,402.87,0.0,0.0164,0.0,0.0001,0.0001,32.74,240,2817,2284.5,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:00.871000Z,12.6,2803.0,50.5,8591.5,8420.3,7.0,75.2,15.3,402.87,0.0,0.1106,0.0,0.0001,0.0013,41.378,240,2817,5559.8,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:02.876000Z,10.5,2803.0,50.5,8590.2,8421.7,7.0,75.2,15.3,402.87,0.0,0.0164,0.0,0.0001,0.0052,46.632,240,2817,2206.1,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:04.880000Z,11.3,2803.0,50.5,8589.7,8422.2,7.0,75.2,15.3,402.87,0.0,0.084,0.0,0.0001,0.0001,50.489,240,2816,2327.6,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:06.908000Z,12.0,2803.0,50.5,8589.9,8421.9,7.0,75.2,15.3,402.87,0.0,0.0512,0.0,0.0001,0.0013,76.424,240,2815,2070.9,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:08.858000Z,12.3,2803.0,50.5,8589.7,8422.2,7.0,75.2,15.3,402.87,0.0,0.0123,0.0,0.0001,0.0009,35.351,240,2809,2298.0,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:11.265000Z,16.1,2803.0,50.5,8589.5,8422.4,7.0,75.2,15.3,402.87,0.0082,0.0676,0.0,0.0001,0.0001,76.104,240,2806,2294.9,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:12.860000Z,13.8,2803.0,50.5,8590.1,8421.7,7.0,75.2,15.3,402.87,0.0,0.0307,0.0,0.0001,0.0047,29.845,240,2806,5517.3,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:14.901000Z,12.2,2803.0,50.5,8590.1,8421.8,7.0,75.2,15.3,402.87,0.0,0.0164,0.0,0.0002,0.0015,79.648,240,2803,1997.5,80.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:52:16.914000Z,11.0,2803.0,50.5,8589.5,8422.4,7.0,75.2,15.3,402.87,0.0,0.0573,0.0,0.0001,0.0002,79.19,240,2800,2576.2,80.0,1
