machine_id,run_id,segment_id,start_time,end_time,duration_seconds,row_count,median_interval_seconds,number_of_gaps_before_segment,safe_for_5min_label,safe_for_10min_label
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_131,2026-07-28 16:45:59.091000+00:00,2026-07-28 16:52:04.147000+00:00,365.056,154,2.018,130,True,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_132,2026-07-28 16:52:16.528000+00:00,2026-07-28 16:52:16.528000+00:00,0.0,1,,131,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_133,2026-07-28 16:52:30.266000+00:00,2026-07-28 16:52:30.266000+00:00,0.0,1,,132,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_134,2026-07-28 16:52:42.784000+00:00,2026-07-28 16:52:42.784000+00:00,0.0,1,,133,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_135,2026-07-28 16:52:56.360000+00:00,2026-07-28 16:52:56.360000+00:00,0.0,1,,134,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_136,2026-07-28 16:53:09.017000+00:00,2026-07-28 16:53:09.017000+00:00,0.0,1,,135,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_137,2026-07-28 16:53:20.961000+00:00,2026-07-28 16:53:20.961000+00:00,0.0,1,,136,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_138,2026-07-28 16:53:32.886000+00:00,2026-07-28 16:53:32.886000+00:00,0.0,1,,137,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_139,2026-07-28 16:53:45.126000+00:00,2026-07-28 16:53:45.126000+00:00,0.0,1,,138,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_140,2026-07-28 16:53:57.856000+00:00,2026-07-28 16:53:57.856000+00:00,0.0,1,,139,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_141,2026-07-28 16:54:11.030000+00:00,2026-07-28 16:54:11.030000+00:00,0.0,1,,140,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_142,2026-07-28 16:54:23.075000+00:00,2026-07-28 16:54:23.075000+00:00,0.0,1,,141,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_143,2026-07-28 16:54:35.059000+00:00,2026-07-28 16:54:35.059000+00:00,0.0,1,,142,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_144,2026-07-28 16:54:47.073000+00:00,2026-07-28 16:54:47.073000+00:00,0.0,1,,143,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_145,2026-07-28 16:54:59.026000+00:00,2026-07-28 16:54:59.026000+00:00,0.0,1,,144,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_146,2026-07-28 16:55:10.896000+00:00,2026-07-28 16:55:10.896000+00:00,0.0,1,,145,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_147,2026-07-28 16:55:23.363000+00:00,2026-07-28 16:55:23.363000+00:00,0.0,1,,146,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_148,2026-07-28 16:55:34.838000+00:00,2026-07-28 16:55:34.838000+00:00,0.0,1,,147,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_149,2026-07-28 16:55:47.267000+00:00,2026-07-28 16:55:47.267000+00:00,0.0,1,,148,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_150,2026-07-28 16:55:59.164000+00:00,2026-07-28 16:55:59.164000+00:00,0.0,1,,149,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_151,2026-07-28 16:56:11.988000+00:00,2026-07-28 16:56:11.988000+00:00,0.0,1,,150,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_152,2026-07-28 16:56:26.451000+00:00,2026-07-28 16:56:26.451000+00:00,0.0,1,,151,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_153,2026-07-28 16:56:42.217000+00:00,2026-07-28 16:56:42.217000+00:00,0.0,1,,152,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_154,2026-07-28 16:56:56.059000+00:00,2026-07-28 16:56:56.059000+00:00,0.0,1,,153,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_155,2026-07-28 16:57:07.086000+00:00,2026-07-28 17:01:32.308000+00:00,265.222,107,2.0255,154,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_156,2026-07-28 17:01:46.129000+00:00,2026-07-28 17:01:46.129000+00:00,0.0,1,,155,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_157,2026-07-28 17:02:00.121000+00:00,2026-07-28 17:02:00.121000+00:00,0.0,1,,156,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_158,2026-07-28 17:02:13.347000+00:00,2026-07-28 17:02:13.347000+00:00,0.0,1,,157,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_159,2026-07-28 17:02:25.251000+00:00,2026-07-28 17:02:25.251000+00:00,0.0,1,,158,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_160,2026-07-28 17:02:37.252000+00:00,2026-07-28 17:02:37.252000+00:00,0.0,1,,159,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_161,2026-07-28 17:02:49.272000+00:00,2026-07-28 17:02:49.272000+00:00,0.0,1,,160,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_162,2026-07-28 17:03:01.544000+00:00,2026-07-28 17:03:01.544000+00:00,0.0,1,,161,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_163,2026-07-28 17:03:13.452000+00:00,2026-07-28 17:03:13.452000+00:00,0.0,1,,162,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_164,2026-07-28 17:03:24.931000+00:00,2026-07-28 17:03:24.931000+00:00,0.0,1,,163,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_165,2026-07-28 17:03:36.827000+00:00,2026-07-28 17:03:36.827000+00:00,0.0,1,,164,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_166,2026-07-28 17:03:48.975000+00:00,2026-07-28 17:03:48.975000+00:00,0.0,1,,165,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_167,2026-07-28 17:04:00.875000+00:00,2026-07-28 17:04:00.875000+00:00,0.0,1,,166,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_168,2026-07-28 17:04:13.600000+00:00,2026-07-28 17:04:13.600000+00:00,0.0,1,,167,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_169,2026-07-28 17:04:24.941000+00:00,2026-07-28 17:04:24.941000+00:00,0.0,1,,168,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_170,2026-07-28 17:04:37.342000+00:00,2026-07-28 17:04:37.342000+00:00,0.0,1,,169,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_171,2026-07-28 17:04:49.009000+00:00,2026-07-28 17:04:49.009000+00:00,0.0,1,,170,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_172,2026-07-28 17:05:01.028000+00:00,2026-07-28 17:05:01.028000+00:00,0.0,1,,171,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_173,2026-07-28 17:05:12.914000+00:00,2026-07-28 17:05:12.914000+00:00,0.0,1,,172,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_174,2026-07-28 17:05:25.439000+00:00,2026-07-28 17:05:25.439000+00:00,0.0,1,,173,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_175,2026-07-28 17:05:37.374000+00:00,2026-07-28 17:05:37.374000+00:00,0.0,1,,174,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_176,2026-07-28 17:05:51.565000+00:00,2026-07-28 17:05:51.565000+00:00,0.0,1,,175,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_177,2026-07-28 17:06:05.085000+00:00,2026-07-28 17:06:05.085000+00:00,0.0,1,,176,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_178,2026-07-28 17:06:18.962000+00:00,2026-07-28 17:31:18.863000+00:00,1499.901,641,2.014,177,True,True
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_179,2026-07-28 17:31:31.181000+00:00,2026-07-28 17:31:31.181000+00:00,0.0,1,,178,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_180,2026-07-28 17:31:43.122000+00:00,2026-07-28 17:31:43.122000+00:00,0.0,1,,179,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_181,2026-07-28 17:31:57.633000+00:00,2026-07-28 17:31:57.633000+00:00,0.0,1,,180,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_182,2026-07-28 17:32:09.847000+00:00,2026-07-28 17:32:09.847000+00:00,0.0,1,,181,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_183,2026-07-28 17:32:23.860000+00:00,2026-07-28 17:32:23.860000+00:00,0.0,1,,182,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_184,2026-07-28 17:32:37.031000+00:00,2026-07-28 17:32:37.031000+00:00,0.0,1,,183,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_185,2026-07-28 17:32:49.517000+00:00,2026-07-28 17:32:49.517000+00:00,0.0,1,,184,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_186,2026-07-28 17:33:02.315000+00:00,2026-07-28 17:33:02.315000+00:00,0.0,1,,185,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_187,2026-07-28 17:33:15.288000+00:00,2026-07-28 17:33:15.288000+00:00,0.0,1,,186,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_188,2026-07-28 17:33:27.390000+00:00,2026-07-28 17:33:27.390000+00:00,0.0,1,,187,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_189,2026-07-28 17:33:39.231000+00:00,2026-07-28 17:33:39.231000+00:00,0.0,1,,188,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_190,2026-07-28 17:33:51.466000+00:00,2026-07-28 17:33:51.466000+00:00,0.0,1,,189,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_191,2026-07-28 17:34:04.056000+00:00,2026-07-28 17:34:04.056000+00:00,0.0,1,,190,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_192,2026-07-28 17:34:16.682000+00:00,2026-07-28 17:34:16.682000+00:00,0.0,1,,191,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_193,2026-07-28 17:34:28.897000+00:00,2026-07-28 17:34:28.897000+00:00,0.0,1,,192,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_194,2026-07-28 17:34:41.045000+00:00,2026-07-28 17:34:41.045000+00:00,0.0,1,,193,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_195,2026-07-28 17:34:53.282000+00:00,2026-07-28 17:34:53.282000+00:00,0.0,1,,194,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_196,2026-07-28 17:35:05.180000+00:00,2026-07-28 17:35:05.180000+00:00,0.0,1,,195,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_197,2026-07-28 17:35:18.329000+00:00,2026-07-28 17:35:18.329000+00:00,0.0,1,,196,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_198,2026-07-28 17:35:34.397000+00:00,2026-07-28 17:35:34.397000+00:00,0.0,1,,197,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_199,2026-07-28 17:35:48.697000+00:00,2026-07-28 17:35:48.697000+00:00,0.0,1,,198,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_200,2026-07-28 17:36:02.041000+00:00,2026-07-28 17:36:02.041000+00:00,0.0,1,,199,False,False
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,7232bc533c21ce408d45d473__ec61755d-b5be-42ac-875d-3123e92add7a__seg_201,2026-07-28 17:36:14.296000+00:00,2026-07-28 17:49:18.280000+00:00,783.984,339,2.0125,200,True,True
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_001,2026-07-29 07:33:46.980000+00:00,2026-07-29 07:34:54.787000+00:00,67.807,28,2.01,0,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_002,2026-07-29 07:35:10.013000+00:00,2026-07-29 07:36:17.292000+00:00,67.279,22,2.181,1,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_003,2026-07-29 07:36:34.402000+00:00,2026-07-29 07:36:34.402000+00:00,0.0,1,,2,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_004,2026-07-29 07:36:52.547000+00:00,2026-07-29 07:36:52.547000+00:00,0.0,1,,3,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_005,2026-07-29 07:37:07.176000+00:00,2026-07-29 07:37:07.176000+00:00,0.0,1,,4,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_006,2026-07-29 07:37:21.151000+00:00,2026-07-29 07:37:21.151000+00:00,0.0,1,,5,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_007,2026-07-29 07:37:37.004000+00:00,2026-07-29 07:37:37.004000+00:00,0.0,1,,6,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_008,2026-07-29 07:37:50.946000+00:00,2026-07-29 07:37:50.946000+00:00,0.0,1,,7,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_009,2026-07-29 07:38:03.904000+00:00,2026-07-29 07:38:03.904000+00:00,0.0,1,,8,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_010,2026-07-29 07:38:14.890000+00:00,2026-07-29 07:38:14.890000+00:00,0.0,1,,9,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_011,2026-07-29 07:38:27.645000+00:00,2026-07-29 07:39:38.441000+00:00,70.796,12,6.29,10,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_012,2026-07-29 07:39:50.103000+00:00,2026-07-29 07:50:33.025000+00:00,642.922,233,2.029,11,True,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_013,2026-07-29 07:50:44.330000+00:00,2026-07-29 07:50:44.330000+00:00,0.0,1,,12,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_014,2026-07-29 07:50:55.659000+00:00,2026-07-29 07:51:41.268000+00:00,45.609,11,2.6985,13,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_015,2026-07-29 07:51:53.289000+00:00,2026-07-29 07:57:34.461000+00:00,341.172,118,2.162,14,True,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_016,2026-07-29 07:57:47.475000+00:00,2026-07-29 07:57:47.475000+00:00,0.0,1,,15,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_017,2026-07-29 07:57:58.213000+00:00,2026-07-29 07:57:58.213000+00:00,0.0,1,,16,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_018,2026-07-29 07:58:08.719000+00:00,2026-07-29 08:12:02.730000+00:00,834.011,285,2.0709999999999997,17,True,True
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_019,2026-07-29 08:12:14.111000+00:00,2026-07-29 08:18:08.894000+00:00,354.783,136,2.072,18,True,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_020,2026-07-29 08:18:20.432000+00:00,2026-07-29 08:18:55.724000+00:00,35.292,8,3.117,19,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_021,2026-07-29 08:19:06.090000+00:00,2026-07-29 08:20:03.108000+00:00,57.018,13,3.449,20,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_022,2026-07-29 08:20:14.241000+00:00,2026-07-29 08:21:32.228000+00:00,77.987,17,3.2045,21,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_023,2026-07-29 08:21:42.442000+00:00,2026-07-29 08:29:26.707000+00:00,464.265,180,2.007,22,True,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_024,2026-07-29 08:29:41.802000+00:00,2026-07-29 08:29:41.802000+00:00,0.0,1,,23,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_025,2026-07-29 08:29:53.907000+00:00,2026-07-29 08:29:53.907000+00:00,0.0,1,,24,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_026,2026-07-29 08:30:05.620000+00:00,2026-07-29 08:30:05.620000+00:00,0.0,1,,25,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_027,2026-07-29 08:30:18.158000+00:00,2026-07-29 08:30:18.158000+00:00,0.0,1,,26,False,False
7232bc533c21ce408d45d473,fac82c2e-545a-402a-80f8-3d1fccb72c68,7232bc533c21ce408d45d473__fac82c2e-545a-402a-80f8-3d1fccb72c68__seg_028,2026-07-29 08:30:32.207000+00:00,2026-07-29 08:30:32.207000+00:00,0.0,1,,27,False,False
