machine_id,run_id,issue_type,timestamp,gap_seconds,severity,explanation
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:54:35.347000+00:00,12.347,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:54:47.859000+00:00,12.512,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:55:01.657000+00:00,13.798,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:55:15.046000+00:00,13.389,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:55:27.540000+00:00,12.494,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:55:40.546000+00:00,13.006,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:55:53.260000+00:00,12.714,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:56:05.108000+00:00,11.848,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:56:17.041000+00:00,11.933,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:56:29.380000+00:00,12.339,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:56:41.138000+00:00,11.758,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:56:53.124000+00:00,11.986,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:57:04.947000+00:00,11.823,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:57:16.997000+00:00,12.05,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:57:29.135000+00:00,12.138,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:57:41.158000+00:00,12.023,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:57:53.370000+00:00,12.212,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:58:05.049000+00:00,11.679,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:58:17.049000+00:00,12.0,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:58:30.310000+00:00,13.261,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:58:43.669000+00:00,13.359,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:58:57.535000+00:00,13.866,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:59:09.091000+00:00,11.556,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:59:21.959000+00:00,12.868,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:59:35.534000+00:00,13.575,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:59:47.256000+00:00,11.722,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T15:59:59.083000+00:00,11.827,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T16:00:12.291000+00:00,13.208,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
7232bc533c21ce408d45d473,ec61755d-b5be-42ac-875d-3123e92add7a,large_gap,2026-07-28T16:00:22.919000+00:00,10.628,warning,Interval exceeds the 5× normal-interval threshold of 10.030 seconds.
