comparison,feature,feature_type,train_mean,difficult_mean,train_median,difficult_median,train_std,difficult_std,train_p10,train_p25,train_p75,train_p90,train_p95,difficult_p10,difficult_p25,difficult_p75,difficult_p90,difficult_p95,train_missing_pct,difficult_missing_pct,missing_pct_difference,standardized_mean_difference,absolute_smd,psi,ks_statistic,shift_metric,shift_rank
train_positive_vs_difficult_positive,context_switches_per_s_std_120s,engineered,8029.452167765111,9729.9248363816,6230.3017569940475,7250.501705795078,12563.789891276507,9209.592389914067,851.9711739266282,2680.026625663293,9369.68104699919,12830.365507079328,19587.36366888496,3730.7546847962662,5109.432134093245,9669.605071538635,14943.170815216614,34874.87731112568,0.35108872969714167,0.34344590726960506,-0.007642822427536599,0.15437633186698407,0.15437633186698407,1.2221099185296789,0.258839678588622,1.6353259289852848,87
train_positive_vs_difficult_positive,disk_latency_ms_std_60s,engineered,0.139956343200429,0.0035116771674060733,0.0020646619435206,0.001539600717839,1.6499449192313207,0.005567287899192504,0.000512347538299,0.0008850612031567,0.0083681324694128,0.10728434171790248,0.1877592679844471,0.0005016313257048,0.0007998161553465,0.0031809529293061,0.0096573713884466,0.019048607885239,0.2978934676218172,0.34344590726960506,0.045552439647787886,-0.11694984269051233,0.11694984269051233,1.2524212752265702,0.19529572242527626,1.5646668403423587,88
train_positive_vs_difficult_positive,context_switches_per_s_std_60s,engineered,7310.320229433427,8612.322354458975,5596.947903009825,6607.126168098824,12244.659498974856,8942.476061287623,751.4670943268824,2314.8876036519805,9109.357966688462,11556.182085591472,15179.486347496955,3051.5987117434515,4314.3680158912375,8704.157914694184,14708.464314752397,20268.60797037297,0.3546350805021633,0.34344590726960506,-0.011189173232558237,0.12143884184583019,0.12143884184583019,1.1912340321330115,0.2321457037073288,1.5448185776861703,89
train_positive_vs_difficult_positive,disk_latency_ms_max_30s,engineered,0.45109102523155536,0.009681557846506303,0.004,0.003,5.299175125143418,0.02166812648886238,0.0,0.001,0.019,0.4,0.667,0.0,0.001,0.008,0.017,0.049,0.06738066529541102,0.05724098454493417,-0.010139680750476858,-0.11779985036795569,0.11779985036795569,1.2468654716494445,0.1689905438831213,1.5336558659005215,90
train_positive_vs_difficult_positive,cpu_pct_max_60s,engineered,82.39584367685652,81.28265598168288,93.8,82.5,24.22948640062428,13.553432598783317,38.1,75.4,99.9,100.0,100.0,62.32000000000001,72.8,92.6,99.5,100.0,0.0,0.0,0.0,-0.0567051902398836,0.0567051902398836,1.1706490468466184,0.3013562650214954,1.5287105021079974,91
train_positive_vs_difficult_positive,disk_latency_ms_mean_120s,engineered,0.18072736765243524,0.0014450515794568496,0.0011612903225806,0.00087026647966335,2.4683983010791097,0.0015301555685875677,0.0003333333333333,0.0005573770491803,0.0031759545923632,0.21162524590163934,0.2818381733021077,0.00034355971896950005,0.0004655172413793,0.001753073770491775,0.0036333333333333,0.0053793103448275,0.06738066529541102,0.05724098454493417,-0.010139680750476858,-0.10271577081307681,0.10271577081307681,1.2260914880081042,0.1654628382691945,1.4942700970903755,92
train_positive_vs_difficult_positive,disk_latency_ms_std_30s,engineered,0.12428639840239837,0.0029015547670879593,0.0013562026818813,0.0011094003924504,1.5149455722696634,0.0057760392014658294,0.0,0.0005345224838248,0.0056803755744375,0.09457481461411985,0.1723218610532612,0.0,0.0005175491695067,0.0025877458475338,0.0053758720222862,0.0130197984437222,0.2978934676218172,0.34344590726960506,0.045552439647787886,-0.11331287907342433,0.11331287907342433,1.202135006731107,0.15809815023652163,1.473546036041053,93
train_positive_vs_difficult_positive,net_sent_mb_s_min_30s,engineered,0.004588104616913305,0.0022610538373424973,0.0005,0.0003,0.011915098954800571,0.0051786287561703575,0.0,0.0001,0.0069,0.0135,0.0159,0.0001,0.0002,0.0008,0.008400000000000001,0.0152,0.06738066529541102,0.05724098454493417,-0.010139680750476858,-0.25330884752331706,0.25330884752331706,0.986265725811772,0.2299301263681407,1.4695046997032297,94
train_positive_vs_difficult_positive,disk_latency_ms_mean_60s,engineered,0.18808719404834764,0.0014412715323274736,0.0009999999999999,0.0007,2.6294574277877376,0.002109180670224136,0.0002499999999999,0.0004666666666666,0.0029354838709677,0.21,0.2735299999999996,0.0001818181818181,0.0003999999999999,0.001483273596176775,0.00333806818181815,0.005185483870967675,0.06738066529541102,0.05724098454493417,-0.010139680750476858,-0.10038462964890116,0.10038462964890116,1.2107824934675453,0.14233107713830906,1.4534982002547556,95
train_positive_vs_difficult_positive,network_latency_ms_mean_60s,engineered,71.72807003799903,66.89253494621107,56.8391875,59.55820689655173,52.73337301008241,28.070955198121517,46.469593548387095,50.39322727272727,72.4029,109.3810124069479,148.93624476190476,52.45078181818182,55.70171428571428,66.20071428571428,79.1807665158371,114.87786147368408,3.8336052202283852,0.11448196908986834,-3.719123251138517,-0.11447198496730397,0.11447198496730397,1.0701202934436984,0.24584582166654884,1.4304381000775512,96
train_positive_vs_difficult_positive,disk_latency_ms_min_120s,engineered,0.008993328365094574,5.72737686139748e-06,0.0,0.0,0.09533250490301226,0.0001725300127229827,0.0,0.0,0.0,0.031,0.055,0.0,0.0,0.0,0.0,0.0,0.06738066529541102,0.05724098454493417,-0.010139680750476858,-0.1333266802205102,0.1333266802205102,1.1849208513395604,0.11080745587029606,1.4290549874303666,97
train_positive_vs_difficult_positive,disk_latency_ms_mean_30s,engineered,0.18775685110573623,0.001431794912958965,0.0007857142857142,0.0006153846153846,2.6906146079182056,0.002692125166147477,0.0,0.0003333333333333,0.002625,0.20053916666666655,0.2655062499999999,0.0,0.00025,0.0013333333333333,0.00324999999999995,0.005845238095238025,0.06738066529541102,0.05724098454493417,-0.010139680750476858,-0.09793423733101816,0.09793423733101816,1.1784005228157652,0.1401511617739759,1.4164859219207593,98
train_positive_vs_difficult_positive,cpu_pct_max_120s,engineered,84.68767288460174,86.38402976531196,96.1,88.0,22.963050261440756,11.386249630976273,41.8,81.8,100.0,100.0,100.0,68.8,79.4,96.0,100.0,100.0,0.0,0.0,0.0,0.09359800818094202,0.09359800818094202,1.001561967093687,0.2853987013819562,1.3805586766565852,99
train_positive_vs_difficult_positive,disk_latency_ms_min_60s,engineered,0.016132793924553746,6.872852233676976e-06,0.0,0.0,0.24908302817595,0.0001757791101696445,0.0,0.0,0.0,0.04,0.064,0.0,0.0,0.0,0.0,0.0,0.06738066529541102,0.05724098454493417,-0.010139680750476858,-0.09155778607017742,0.09155778607017742,1.168640025047918,0.11782408703125047,1.378021898149346,100
train_positive_vs_difficult_positive,disk_latency_ms_min_30s,engineered,0.03130544022144149,3.321878579610538e-05,0.0,0.0,0.5582341081229156,0.0002666499271028758,0.0,0.0,0.0,0.047,0.074,0.0,0.0,0.0,0.0,0.0,0.06738066529541102,0.05724098454493417,-0.010139680750476858,-0.07922409969386296,0.07922409969386296,1.1623140009553823,0.1173568969800205,1.3588949976292657,101
train_positive_vs_difficult_positive,net_sent_mb_s_mean_120s,engineered,0.01684353187887712,0.0269351105943235,0.0077516129032258,0.0055551724137931,0.049065980362912924,0.32039090938793774,0.0006466666666666,0.002903125,0.01639336622807015,0.020693903034530843,0.036532605042016664,0.00196695355191255,0.002700416666666575,0.011288716356107575,0.0337566666666666,0.05636149155722325,0.06738066529541102,0.05724098454493417,-0.010139680750476858,0.04403114184851105,0.04403114184851105,1.1565174308823314,0.14227583383546205,1.3428244065663044,102
train_positive_vs_difficult_positive,context_switches_per_s_std_30s,engineered,6432.454823733184,7572.766475966089,4796.144780341991,5448.037300570246,11512.96611320327,8801.458594328045,594.5817789281095,1972.3064310102602,8181.13034580659,11024.567030772689,13754.500187239924,2549.2034237232538,3501.992811011994,8132.317373843008,12542.975963105491,17744.078028936867,0.4503865522377474,0.34344590726960506,-0.10694064496814233,0.1112792967558238,0.1112792967558238,0.9535040610442294,0.22362068236301846,1.2884040401630716,103
train_positive_vs_difficult_positive,net_recv_mb_s_std_120s,engineered,0.11902594743783339,0.5198154049596425,0.04162868859275595,0.0219329485197203,0.36673608947087305,6.6480679416737365,0.0019922443375609104,0.00917728436769055,0.09333165060285482,0.227014342205329,0.44740195500700997,0.0061096204563958,0.0126726026251069,0.2683928472295332,0.7764904437324672,1.0581172003059651,0.2978934676218172,0.34344590726960506,0.045552439647787886,0.08512870762254787,0.08512870762254787,1.014154036595608,0.17373915432600928,1.2730218985441653,104
train_positive_vs_difficult_positive,net_recv_mb_s_mean_120s,engineered,0.1731901578821416,0.42277452934296406,0.0393451612903225,0.009503333333333301,0.3444548270991555,4.016461496816162,0.0018244340359094202,0.0050858333333333,0.3006319396551723,0.36729106131078226,0.5295300437158467,0.0036965909090909002,0.005032484326018725,0.10028465909090903,1.2313349999999998,1.7318553846153846,0.06738066529541102,0.05724098454493417,-0.010139680750476858,0.08755834079351678,0.08755834079351678,0.957163326918036,0.1828489300542958,1.2275705977658484,105
train_positive_vs_difficult_positive,net_recv_mb_s_mean_60s,engineered,0.17571395843725113,0.4252744568076652,0.0278058823529411,0.008700673400673351,0.39659087234359347,4.021685289060049,0.0014483870967741,0.0035457949308755,0.29223875,0.37143119363395216,0.5052209999999997,0.00255444078947365,0.004784374999999975,0.08445333333333327,1.1415259197324414,1.866745,0.06738066529541102,0.05724098454493417,-0.010139680750476858,0.08733358798320077,0.08733358798320077,0.9384040242237773,0.19304259990348882,1.218780212110467,106
train_positive_vs_difficult_positive,net_recv_mb_s,raw,0.17636579722488377,0.3856240549828179,0.0067,0.0035,0.488708657927053,5.897234492151471,0.0002,0.001,0.28045,0.3869,0.4650199999999997,0.0004,0.0008,0.02375,1.0641500000000002,2.040225,0.06738066529541102,0.05724098454493417,-0.010139680750476858,0.050010710994214794,0.050010710994214794,0.9362943833902125,0.17838977113541088,1.1646948655198384,107
train_positive_vs_difficult_positive,battery_pct,raw,45.764557770054616,39.06811677160847,42.0,34.0,22.005741237471504,23.09337703890041,19.0,30.0,59.0,83.0,88.0,16.0,19.0,57.0,64.0,90.0,0.0,0.0,0.0,-0.296879174103541,0.296879174103541,0.6545346458507553,0.20953273712145853,1.160946557075755,108
train_positive_vs_difficult_positive,context_switches_per_s_missing_pct_30s,engineered,6.851861703887608,0.18612262888164433,0.0,0.0,18.637772716284488,2.9986097826159175,0.0,0.0,0.0,43.75,56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49936708061477475,0.49936708061477475,0.508528146984114,0.12083966056855366,1.1287348881674424,109
train_positive_vs_difficult_positive,context_switches_per_s_missing_pct_120s,engineered,6.859946203681393,0.25976210364610464,0.0,0.0,18.176596968786107,3.0404856062122225,0.0,0.0,0.0,49.18032786885246,54.09836065573771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5064842673422509,0.5064842673422509,0.4673490587271181,0.1210030119419252,1.0948363380112942,110
train_positive_vs_difficult_positive,net_sent_mb_s_mean_60s,engineered,0.016936287383961232,0.027522473406368164,0.0071133333333333,0.00505931034482755,0.05330426870669434,0.32076560612939264,0.0005291397849461801,0.0025032258064516,0.01617071428571425,0.021172142857142803,0.03611299999999996,0.00190263157894735,0.002409030100334425,0.012606521739130424,0.03558892045454545,0.05469437499999992,0.06738066529541102,0.05724098454493417,-0.010139680750476858,0.04604171174133097,0.04604171174133097,0.904652290880271,0.1440434366017247,1.0947374392233267,111
train_positive_vs_difficult_positive,context_switches_per_s_missing_pct_60s,engineered,6.878140299570281,0.22275081587018214,0.0,0.0,18.429777432955433,3.027088643980847,0.0,0.0,0.0,48.38709677419355,54.83870967741935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5039504169083652,0.5039504169083652,0.45302228714264653,0.12084465428519953,1.0778173583362112,112
train_positive_vs_difficult_positive,ram_pct_std_60s,engineered,0.6881404811770041,1.0783120406332527,0.4787977775902716,0.6712690528397979,0.7593929686561672,1.410787752528466,0.1274281148161732,0.2457019701296399,0.8378544026219081,1.408270078746655,2.106982333342902,0.2987425741434122,0.42559997252676085,1.0900747177172518,1.8096351506099364,4.1007268905720595,0.23051280232640614,0.28620492272467085,0.05569212039826473,0.3443956782483618,0.3443956782483618,0.47777951259782875,0.21977660810183938,1.0419517989480298,113
train_positive_vs_difficult_positive,network_latency_ms_mean_30s,engineered,71.29538265785342,67.04911909717869,55.695,58.3185,53.44488878567595,34.65568488225595,45.17832666666666,49.33801339285714,71.10516346153847,111.62346746031749,151.94605624999997,51.12937777777778,53.907555555555554,66.03586666666666,86.23318444444449,101.77380833333335,4.057025320944748,0.11448196908986834,-3.9425433518548796,-0.09427564164768636,0.09427564164768636,0.7129088040858307,0.23282805078583152,1.0400124965193485,114
train_positive_vs_difficult_positive,disk_read_mb_s_std_120s,engineered,6.894727639808062,8.550235296120137,3.1957782022712897,5.966871042052824,10.218427988470417,8.358708669615122,0.08401408671298431,0.7129883692733223,9.321987011317024,19.376493539578068,26.52822810407398,1.0155321074847563,2.2466872174737444,11.57510875712268,20.575230612425035,28.425230100296453,0.2978934676218172,0.34344590726960506,0.045552439647787886,0.17734423761305723,0.17734423761305723,0.6398071217384934,0.21144575194527804,1.0285971112968286,115
train_positive_vs_difficult_positive,disk_read_mb_s_mean_60s,engineered,4.014091798611597,4.344471497589871,1.511705882352941,2.532155416666667,7.756529634438998,5.812043607466695,0.024881382488479223,0.4195516666666671,4.055329166666667,9.527046333333336,17.7404609090909,0.4087881766381769,1.2766000000000006,4.802043333333334,9.116159716599192,16.608723529411765,0.06738066529541102,0.05724098454493417,-0.010139680750476858,0.048205295006089256,0.048205295006089256,0.7629598835184163,0.21498388615050396,1.0261490646750095,116
train_positive_vs_difficult_positive,disk_read_mb_s_mean_120s,engineered,4.0226691260609755,4.318786220988062,1.872233333333334,2.796535,6.509845957909123,4.72886801603621,0.032769497082522886,0.5473745652173913,4.469941335227272,10.365754537346715,16.661749807692306,0.6136188157894737,1.5525127192982455,4.914434568965518,10.64433023809524,16.50047353219697,0.06738066529541102,0.05724098454493417,-0.010139680750476858,0.052046456590166,0.052046456590166,0.7140641642519289,0.2208579687366808,0.9869685895787756,117
train_positive_vs_difficult_positive,net_recv_mb_s_mean_30s,engineered,0.1769105282109135,0.4246731217833967,0.0225875,0.00863125,0.4304754011961885,4.025357941455875,0.0011375,0.00255,0.28995124999999994,0.37713416666666666,0.4679259999999999,0.0017611111111110501,0.003146205357142825,0.0572984375,1.1188875,1.9970197916666668,0.06738066529541102,0.05724098454493417,-0.010139680750476858,0.08655196888055534,0.08655196888055534,0.682399761174111,0.20008813318977392,0.9690398632444404,118
train_positive_vs_difficult_positive,ram_pct_std_120s,engineered,0.9311776126406147,1.43413708488666,0.6546899660243325,0.904730786319216,0.9698110063329752,1.7095525774987934,0.20520792989056222,0.3664101666874867,1.1247899992320975,1.9597423041392064,2.6666227085401584,0.3936982245546442,0.5446632624301012,1.4145727705914815,3.339102932226429,5.276583281477738,0.23051280232640614,0.28620492272467085,0.05569212039826473,0.3618927001980206,0.3618927001980206,0.414184578146432,0.18748573438052146,0.9635630127249741,119
train_positive_vs_difficult_positive,disk_read_mb_s_max_60s,engineered,22.688402008587957,29.487897823596793,7.6877,15.7406,37.775836541258165,33.62964028150088,0.1754,1.7637,28.9397,64.1867,93.0326,1.5291,4.4566,48.395,86.557,100.6123,0.06738066529541102,0.05724098454493417,-0.010139680750476858,0.1901272119452749,0.1901272119452749,0.57393046439716,0.18042243200043317,0.9444801083428681,120
train_positive_vs_difficult_positive,disk_read_mb_s_std_30s,engineered,4.77684270916297,6.312098388493561,1.0374976250780072,1.887542302527965,10.280809227787655,9.762778538530181,0.024032470863435115,0.21371184942732832,4.3136719991944386,15.144839684129154,23.203110029195475,0.2177891374462651,0.5126213312350637,6.844476314239235,18.901698246748506,29.29593548567114,0.2978934676218172,0.34344590726960506,0.045552439647787886,0.15314056524593433,0.15314056524593433,0.6190211106624836,0.1638578296773737,0.9360195055857916,121
train_positive_vs_difficult_positive,disk_read_mb_s_mean_30s,engineered,4.042315174661599,4.443574276921691,1.1747266666666667,2.156252777777777,9.303003176032128,7.193068474590199,0.0171999999999999,0.30336969696969696,3.5914803571428564,9.443915666666669,17.515400624999995,0.29698642857142904,0.7128196428571448,4.757054924242423,10.662857692307695,17.775808333333337,0.06738066529541102,0.05724098454493417,-0.010139680750476858,0.048255923043641624,0.048255923043641624,0.7041742154986136,0.18010505739632826,0.9325351959385835,122
train_positive_vs_difficult_positive,net_sent_mb_s_mean_30s,engineered,0.01703127278000043,0.027621878961848853,0.0064666666666666,0.00452583333333325,0.05867933646291539,0.32121534490099857,0.00044999999999998,0.0022214285714285,0.01592991071428565,0.0211,0.037515357142857114,0.0015964285714285,0.00239297619047615,0.011115277777777724,0.0345005494505494,0.05973221153846145,0.06738066529541102,0.05724098454493417,-0.010139680750476858,0.04586815369554282,0.04586815369554282,0.7381753669928673,0.13424835998731233,0.9182918806757225,123
train_positive_vs_difficult_positive,ram_pct_std_30s,engineered,0.5015816321478029,0.7742830156906343,0.3320929302060664,0.48607885015794555,0.5969356044570105,1.0894285220082702,0.07745966692501796,0.1597617273491922,0.615136454084098,1.0532809939290666,1.5027371682875141,0.1986342078158867,0.31290427270503374,0.826241850324983,1.377847691204127,2.1787057824206277,0.23051280232640614,0.28620492272467085,0.05569212039826473,0.31045103675783864,0.31045103675783864,0.35165973837244285,0.23209353324700943,0.8942043083772909,124
train_positive_vs_difficult_positive,network_latency_ms_std_120s,engineered,46.007832471591634,38.196347787253266,25.005900288850107,25.707579353998362,52.341682032266874,42.34142728582932,8.546357580238082,12.076792358793409,59.275883603002214,114.36979056432298,164.43135916637132,11.083505572022803,14.286701918968806,44.01999351989993,60.74716932742027,126.18314487847304,3.8761614298886444,0.40068689181453926,-3.4754745380741054,-0.16409001756202835,0.16409001756202835,0.566535620609794,0.15433626573542214,0.8849619039072445,125
train_positive_vs_difficult_positive,disk_read_mb_s_max_120s,engineered,33.32663195287271,42.20386844215349,16.1977,26.8407,44.41964748177366,37.48314606051205,0.4806800000000031,3.6495,50.323,87.5976,110.023,5.2893,11.198,62.3706,97.2398,108.2358,0.06738066529541102,0.05724098454493417,-0.010139680750476858,0.21600166287427472,0.21600166287427472,0.4319601365721709,0.21513150649950263,0.8630933059459482,126
train_positive_vs_difficult_positive,net_recv_mb_s_std_60s,engineered,0.09603685448739895,0.47972531431130383,0.0297544497822189,0.021381422948573,0.3208280459738471,6.6478106718891095,0.00152322899618381,0.005192098794259175,0.08000025723464853,0.1819342631840123,0.36836561834651593,0.0030181102112599,0.0075942055761832,0.1263617486233532,0.6605929463039415,0.8545798908145542,0.2978934676218172,0.34344590726960506,0.045552439647787886,0.08152858858975617,0.08152858858975617,0.621412019364768,0.14177382828434182,0.844714436238866,127
train_positive_vs_difficult_positive,disk_read_mb_s_max_30s,engineered,15.337994669789559,19.83400303550974,3.6495,6.7226,32.356670570236396,29.194886361066846,0.074,0.8333999999999999,14.518450000000001,48.5064,73.9133,0.7705,2.0987,21.4572,57.6124,86.557,0.06738066529541102,0.05724098454493417,-0.010139680750476858,0.14589682354254715,0.14589682354254715,0.5262835292385117,0.15674372558639305,0.828924078367452,128
train_positive_vs_difficult_positive,net_sent_mb_s_std_120s,engineered,0.017985535609847243,0.042647120721615576,0.0044957619287261,0.0064351728371449,0.06989533506971453,0.533204668877689,0.0012937619142046203,0.002722339973689825,0.009133156999807126,0.0213300837578824,0.048187122312101136,0.0025233034297749,0.0039004195719512,0.0154691286401884,0.0392052500464628,0.0526909013241654,0.2978934676218172,0.34344590726960506,0.045552439647787886,0.06485484333616509,0.06485484333616509,0.5210628251411823,0.2122646056179654,0.7981822740953128,129
train_positive_vs_difficult_positive,disk_write_mb_s_mean_120s,engineered,3.209234105139777,3.2397939454517983,1.7731677419354837,2.134193763736264,4.687720442366655,3.333656094601974,0.19874228571428565,0.6058224824355972,4.160870746184285,7.128671481481481,10.832272727272724,0.541766819221968,1.0088818181818184,5.270560773809525,6.409464033264033,7.313083720930234,0.06738066529541102,0.05724098454493417,-0.010139680750476858,0.007513303150915396,0.007513303150915396,0.6425993954582251,0.12995346757821777,0.7800661661873582,130
train_positive_vs_difficult_positive,net_sent_mb_s_std_60s,engineered,0.015871967877594866,0.040255076443983746,0.0038393859852358,0.0056449977856506,0.06716670683220266,0.533347037569298,0.0010153589740352,0.0023046337646678,0.007331505722221375,0.016142444244475133,0.04326855873388792,0.0022168866021735,0.0029461239203139,0.01271455694601,0.0336281613427513,0.0450534917029136,0.2978934676218172,0.34344590726960506,0.045552439647787886,0.06414715044880798,0.06414715044880798,0.5135742688950723,0.18812335695519156,0.7658447762990718,131
train_positive_vs_difficult_positive,disk_write_mb_s_mean_30s,engineered,3.355971796442474,3.215238427956637,1.40286875,1.7085833333333322,7.437684292608168,4.078498531099815,0.14755933333333304,0.5017099999999999,3.4729416666666664,7.4767484444444445,12.614664374999997,0.33806250000000027,0.7669260416666672,4.6227325000000015,6.773340625000001,8.784365625000001,0.06738066529541102,0.05724098454493417,-0.010139680750476858,-0.023463172227186902,0.023463172227186902,0.6209980691603766,0.12119722115211189,0.7656584625396753,132
train_positive_vs_difficult_positive,net_sent_mb_s_max_120s,engineered,0.0799189609283509,0.12516168384879725,0.0261,0.0276,0.2695089865884104,0.9523464852627689,0.006,0.0136,0.0436,0.1041,0.209,0.0112,0.0167,0.0758,0.1493,0.1914,0.06738066529541102,0.05724098454493417,-0.010139680750476858,0.06464569122716814,0.06464569122716814,0.5208338216350948,0.1487799095839082,0.7342594224461712,133
train_positive_vs_difficult_positive,disk_latency_ms,raw,0.189461371943646,0.001395189003436426,0.0,0.0,3.0576317263235153,0.006754021176747063,0.0,0.0,0.002,0.128,0.241,0.0,0.0,0.001,0.003,0.006,0.06738066529541102,0.05724098454493417,-0.010139680750476858,-0.08698401949183007,0.08698401949183007,0.5243008986871103,0.1225398895060773,0.7338248076850177,134
train_positive_vs_difficult_positive,swap_pct_change_120s,engineered,0.12917228172210793,-0.09599313108185457,0.0,0.0,0.8072802159035193,0.6167999075511296,-0.2000000000000028,0.0,0.1000000000000005,0.7000000000000002,1.5,-0.4000000000000003,-0.0999999999999996,0.0,0.200000000000001,0.6999999999999993,0.0,0.0,0.0,-0.3134343880382185,0.3134343880382185,0.29154463192015384,0.12232196212627255,0.7273009820846449,135
train_positive_vs_difficult_positive,network_latency_ms_max_60s,engineered,209.01231493159273,171.69260401146136,116.884,111.099,208.7938303616984,147.41110840539454,64.421,75.511,255.731,486.1018000000002,728.306,72.588,78.343,203.655,305.56,489.9,3.8336052202283852,0.11448196908986834,-3.719123251138517,-0.2064970715800804,0.2064970715800804,0.3837688530211672,0.128610490062536,0.7188764146637836,136
train_positive_vs_difficult_positive,network_latency_ms_max_30s,engineered,162.70091468914023,134.10170085959885,84.859,83.535,176.18334894237728,123.7349718319125,57.889,66.29,182.168,365.802,554.994,64.084,72.641,157.529,252.111,346.276,4.057025320944748,0.11448196908986834,-3.9425433518548796,-0.18786242907900386,0.18786242907900386,0.37356350297677215,0.15214050303298746,0.7135664350887634,137
train_positive_vs_difficult_positive,network_latency_ms_missing_pct_120s,engineered,5.555260051353712,0.9581026375934476,0.0,0.0,19.846699334744628,5.020956164287131,0.0,0.0,1.7857142857142856,5.555555555555555,25.0,0.0,0.0,0.0,1.7241379310344829,3.534482758620667,0.0,0.0,0.0,-0.31757388206705817,0.31757388206705817,0.2148801463223871,0.17936670984675251,0.7118207382361977,138
train_positive_vs_difficult_positive,disk_write_mb_s_mean_60s,engineered,3.2820665257255297,3.2276393254765456,1.5503866666666684,2.075322121212121,5.925651748400432,3.56997338691371,0.1668210322580645,0.555950752688172,3.763317580645161,7.429565714285715,11.463093571428569,0.45092884615384615,0.9117836956521738,4.733603333333332,6.768559677419355,9.107788306451614,0.06738066529541102,0.05724098454493417,-0.010139680750476858,-0.01112636886718448,0.01112636886718448,0.5774921576002561,0.12271293640837314,0.7113314628758136,139
train_positive_vs_difficult_positive,network_latency_ms_std_60s,engineered,41.757685108786724,34.35191263413252,18.797929613929796,17.96386768851681,53.75652666426186,44.191501656656655,7.342885782132278,9.982506795063374,49.69927783693511,113.42415329359443,159.38128491620876,9.657470746722426,11.605551900182032,41.150563530605595,64.41853807709558,126.15973349463394,4.177601248315484,0.40068689181453926,-3.776914356500945,-0.15050249119032044,0.15050249119032044,0.41885900341231636,0.13425942469179916,0.703620919294436,140
train_positive_vs_difficult_positive,network_latency_ms_max_120s,engineered,268.4805954973514,222.6014859598854,171.458,185.296,240.54409481634664,163.59438936791003,73.729,91.719,335.887,677.692,853.111,78.152,93.398,279.832,365.944,533.567,3.595999716291936,0.11448196908986834,-3.4815177472020675,-0.22303945745880635,0.22303945745880635,0.3330840426083279,0.1369963959922489,0.6931198960593832,141
train_positive_vs_difficult_positive,net_sent_mb_s_std_30s,engineered,0.013647680422006304,0.03786053078820864,0.00324470416313865,0.004887374404671,0.06342152634099656,0.5333161389614626,0.0007463498667746601,0.00190220501749145,0.0060134521798254495,0.014435672390074967,0.030089459793102603,0.0017864569884072,0.0026884630057585,0.0102878195342471,0.0334519290259254,0.0432008597798039,0.2978934676218172,0.34344590726960506,0.045552439647787886,0.06375685019017399,0.06375685019017399,0.42057076434868185,0.18747356551158312,0.671801180050439,142
train_positive_vs_difficult_positive,disk_read_mb_s,raw,4.056515075055893,4.505312542955327,0.5898,0.86495,14.666352789729864,13.675573424600595,0.0,0.1065,2.02845,7.36254,18.760089999999984,0.1085,0.23245,2.44055,8.4385,19.83095,0.06738066529541102,0.05724098454493417,-0.010139680750476858,0.031650882526990096,0.031650882526990096,0.45687571223077145,0.17831989384505462,0.6668464886028161,143
train_positive_vs_difficult_positive,disk_read_mb_s_min_30s,engineered,0.6078000887185493,0.5201621993127147,0.1352,0.1782,2.261512974601344,1.618957142011664,0.0,0.0082,0.4549,1.1007,2.1271,0.0287,0.0655,0.5946,1.3372,1.7982,0.06738066529541102,0.05724098454493417,-0.010139680750476858,-0.04456190480576636,0.04456190480576636,0.39435982812180503,0.21433578342869203,0.6532575163562635,144
train_positive_vs_difficult_positive,net_sent_mb_s,raw,0.017055921075978565,0.02405498281786941,0.0053,0.0034,0.0860140111384704,0.4719213321976241,0.0001,0.0005,0.0152,0.0219,0.0335,0.0003,0.0006,0.011175000000000001,0.027,0.05055,0.06738066529541102,0.05724098454493417,-0.010139680750476858,0.02063425619187216,0.02063425619187216,0.4993962027428652,0.12437718663785235,0.6444076455725898,145
train_positive_vs_difficult_positive,net_sent_mb_s_max_60s,engineered,0.06204889811561801,0.1013742268041237,0.0209,0.0219,0.23067716493019336,0.9463738703773841,0.0039,0.0097,0.0315,0.0693,0.1564,0.0081,0.0122,0.0471,0.1326,0.151,0.06738066529541102,0.05724098454493417,-0.010139680750476858,0.05709418873467646,0.05709418873467646,0.4386463509614575,0.13685247806456735,0.6325930177607013,146
train_positive_vs_difficult_positive,cpu_pct_diff,engineered,0.022482493868410766,0.10229621125143516,0.0,0.04999999999999715,8.55238133904319,11.141989723052223,-9.4,-3.299999999999997,3.0,9.600000000000009,14.399999999999991,-13.300000000000004,-6.499999999999998,6.399999999999999,13.690000000000007,19.0,0.23051280232640614,0.28620492272467085,0.05569212039826473,0.008036059144531656,0.008036059144531656,0.47374057972141354,0.12029957913132239,0.6020762179972676,147
train_positive_vs_difficult_positive,thread_count_std_120s,engineered,50.802428815525914,71.98419090981115,36.26482875850495,47.033229964284246,50.36298149119124,81.67450792433439,17.03179199871913,24.224158108495935,57.386147725217114,92.60313648621312,140.53464377748162,19.10755145230982,27.61261563418185,74.66763939745793,159.7822947442955,265.5504244319609,0.23051280232640614,0.28620492272467085,0.05569212039826473,0.3121866683588889,0.3121866683588889,0.1313060806465846,0.1566187393544759,0.6001114883599494,148
